8.507732726131799836e+02	9.777328246920219499e+02	4.436824572961777449e+02	6.315667840444948524e+02	7.247983257174491882e+02	7.657485305858791662e+02	8.634006828434509089e+02	7.991352119158864298e+02	1.028005920564755797e+03	7.822180451763767906e+02	6.580100134294480085e+02	6.475157825674940568e+02	8.637352912218811980e+02	7.158454752882943239e+02	8.784470695490648495e+02	7.012403167753321895e+02	8.308705607540655365e+02	7.624064888994919329e+02	8.623607582632305366e+02	8.956644161459058751e+02	7.819778860263746765e+02	7.944967461846482593e+02	8.114316152578520587e+02	8.672603472391105015e+02	2.486189031843628356e+02	4.940883438162620109e+02	9.509548714414955839e+02	7.980801074208371801e+02	6.549408324970886497e+02	8.909586416388035559e+02	7.446406137141873387e+02	9.256088780900463462e+02	7.853758990792257464e+02	7.730786282655943751e+02	8.620534413968662193e+02	7.994561654795269305e+02	8.334204818122088909e+02	9.365510028744251940e+02	9.090130762699991465e+02	5.984386298006835432e+02	4.874760550297757504e+02	9.408143440003647129e+02	5.590310489915598282e+02	8.352695363165156550e+02	5.548635266902856529e+02	7.931230824942483650e+02	6.101536085065454245e+02	7.243264919842230256e+02
8.483663611244945741e+02	9.704444193256598510e+02	4.387671832013875246e+02	6.392671550679951906e+02	7.185597085971385241e+02	7.644989368063896791e+02	8.606174314225964963e+02	7.934010862869346283e+02	1.028302997570484877e+03	7.818620742353958804e+02	6.707573176752775908e+02	6.477341370397900846e+02	8.644224608790383400e+02	7.130824532200253998e+02	8.724815351670882819e+02	7.044146273975237591e+02	8.316684177918735941e+02	7.603327614125378204e+02	8.594898503118025701e+02	9.236310654185712110e+02	7.813053678392175243e+02	7.931588609280780702e+02	8.073386972906110941e+02	8.679271763387756664e+02	2.486655029486632600e+02	4.937403650118560563e+02	9.483243711978042256e+02	7.955977579845605305e+02	6.502325242453141527e+02	8.912684846149874147e+02	7.451816087497294347e+02	9.158323439015075564e+02	7.881828847462611520e+02	7.734338560120510238e+02	8.607209161261025656e+02	7.936347804774553651e+02	8.375964392677415162e+02	9.342578315353299558e+02	9.144954973757266998e+02	5.955738010232961415e+02	4.895369182041480940e+02	9.402933776667415486e+02	5.598167665349127446e+02	8.357444327387221392e+02	5.558826437981743993e+02	7.957596912027734106e+02	6.009608239931985736e+02	7.243359015661504827e+02
8.487132893615811327e+02	9.620861882612470026e+02	4.367416581623256207e+02	6.431460355177987367e+02	7.172093585710972548e+02	7.669028385756382704e+02	8.601715881281321572e+02	7.964169582155027456e+02	1.021929345447570086e+03	7.825946457309323705e+02	6.323398594344034791e+02	6.475358941636266081e+02	8.637455331543586681e+02	7.161209728793278373e+02	8.786968036056737219e+02	7.100781930189398281e+02	8.312740913627443433e+02	7.603452931655831435e+02	8.591131983486334320e+02	9.161105160068721034e+02	7.819805306649635668e+02	7.967350032893510843e+02	8.088998949715003164e+02	8.722486715193372220e+02	2.493708915611233863e+02	4.954238935910575492e+02	9.480501627759441590e+02	7.965500256713526142e+02	6.520410710899477635e+02	8.913660799227285452e+02	7.457993938866433155e+02	9.076762297442182899e+02	7.881976950368693906e+02	7.724259098394401235e+02	8.627970683277695798e+02	7.968503247267943834e+02	8.426264931147452444e+02	9.337620107052553067e+02	9.045299141835421324e+02	5.963835696169212497e+02	4.920221539248669842e+02	9.428021684740375576e+02	5.636531145856195053e+02	8.369230910693175929e+02	5.516071973186643618e+02	7.968065627178260684e+02	6.000223307250998914e+02	7.247102571747984712e+02
8.509216605374408573e+02	9.708085782359083851e+02	4.807090550102293491e+02	6.409145820997655392e+02	7.133203504960983992e+02	7.681590898109451473e+02	8.633223355614780985e+02	7.959292626610074421e+02	1.047856065947562456e+03	7.860728408606311177e+02	6.586176709411665797e+02	6.422706782961304270e+02	8.655201460886946734e+02	7.168809658234685003e+02	8.834786566620343820e+02	7.024180854809720813e+02	8.316456495582506250e+02	7.645840860676546527e+02	8.645151938827311824e+02	9.069371381632984139e+02	7.833735239648416382e+02	7.952890900306977073e+02	8.121882134615717632e+02	8.704241985952636469e+02	2.508196989088867213e+02	4.972607500067626916e+02	9.525308724673482175e+02	7.991708655254078622e+02	6.516735123999326333e+02	8.936442156250532207e+02	7.469594123713503677e+02	9.261490181004628539e+02	7.909384699929505587e+02	7.787900474610772790e+02	8.648115085549763990e+02	7.965923818320128476e+02	8.401992389429360628e+02	9.382758538215063027e+02	9.033145991601049900e+02	6.009503611076656853e+02	4.931556081530858364e+02	9.441298809131600365e+02	5.616283390694010222e+02	8.390069293028349193e+02	5.585805637178503957e+02	7.996743815897724517e+02	6.001686555393971503e+02	7.260002744190412614e+02
8.519806591875794766e+02	9.696411788585566001e+02	4.404686242341995239e+02	6.378459116655867547e+02	7.253249622276052833e+02	7.653200239483281848e+02	8.628285599275699269e+02	7.979519913840501886e+02	1.035513866709545255e+03	7.815216415686871869e+02	6.512717667995020747e+02	6.464642333982790205e+02	8.641254295962221477e+02	7.112761978872633790e+02	8.787417794073379582e+02	7.022152036234009529e+02	8.354329272277001337e+02	7.625824319358288221e+02	8.601237705366260116e+02	8.953475340064615011e+02	7.788083658948538641e+02	7.971122703120112192e+02	8.097229549300385543e+02	8.709281417230376974e+02	2.503094403775257319e+02	5.011945392157877563e+02	9.506388650114513439e+02	7.992611035384289835e+02	6.508241751689191688e+02	8.952069205965998435e+02	7.483199195062119315e+02	9.290927811572328210e+02	7.970934525310032086e+02	7.740927795477341533e+02	8.640936202468527654e+02	7.971996301467538615e+02	8.280190817080438137e+02	9.372515498487613286e+02	9.056101942043751478e+02	5.999693609074693086e+02	4.921303918753641824e+02	9.443706729726201274e+02	5.624761219398237699e+02	8.390606711782461389e+02	5.593506603944663311e+02	8.040982101144791159e+02	6.016341173709370196e+02	7.276903510775071027e+02
8.474800834146395800e+02	9.548308882503620225e+02	4.498940674159675837e+02	6.263713123193010688e+02	7.385718959830701351e+02	7.620364949090867412e+02	8.592540401025762549e+02	7.924825956987474456e+02	1.031138732625171542e+03	7.786236124801833967e+02	6.705007511703297496e+02	6.451638750540528235e+02	8.622785287366772309e+02	7.110541191672468813e+02	8.709365410615961309e+02	7.018446807504018352e+02	8.293000370645853536e+02	7.574839834910108038e+02	8.568125421499349841e+02	8.937037079080939748e+02	7.789970858420854256e+02	7.879203338116693658e+02	8.075210498451328931e+02	8.699600157738119606e+02	2.495090840462513881e+02	4.966547350462922168e+02	9.495626774248629545e+02	7.967361398859942483e+02	6.517180410154254560e+02	8.923642661713726056e+02	7.461270748951460519e+02	9.233267865460366011e+02	7.868987454311742340e+02	7.727275963551048790e+02	8.602500848632130328e+02	7.871153054316181397e+02	8.512383504058234394e+02	9.337017643194781158e+02	9.028014661502093077e+02	5.972848329522811355e+02	4.897717168758139792e+02	9.414242221515619349e+02	5.602857744096692159e+02	8.378737864311093517e+02	5.548468458958462861e+02	8.025859914738628049e+02	6.066189012867398560e+02	7.257502324624732637e+02
8.436015114081014872e+02	9.621123240682026108e+02	4.372277841717004776e+02	6.117807802879251540e+02	7.160750645492225885e+02	7.608787507236360170e+02	8.568848525299462153e+02	7.891530492758203081e+02	1.035972985718399286e+03	7.779749159549531896e+02	5.996748923044651747e+02	6.445375424887826057e+02	8.595131155219471566e+02	7.098412441769110046e+02	8.768660302436743450e+02	7.014520911818551667e+02	8.278745397568258113e+02	7.575643608677945622e+02	8.592555911639778969e+02	9.083216970566660393e+02	7.766226756929559087e+02	7.839748187817347116e+02	8.048642688467640482e+02	8.666193998482776806e+02	2.479377008880355220e+02	4.921972313393312675e+02	9.488634229579159864e+02	7.937230525622869663e+02	6.476550024638997911e+02	8.933629083475328798e+02	7.432699199868803817e+02	9.198293799785897136e+02	7.916380384257964806e+02	7.704510303133898788e+02	8.573107004083261700e+02	7.941244776604527260e+02	8.385585636612959206e+02	9.340603765065933430e+02	9.013700951226055622e+02	5.929643549373121232e+02	4.873955684423578418e+02	9.377655569133628433e+02	5.583697764183775689e+02	8.356184875152712266e+02	5.444201578859458550e+02	8.003464148022702602e+02	5.987607496106065810e+02	7.231068086856222408e+02
8.452949377734894369e+02	9.679327682772230901e+02	4.223199198842048645e+02	6.412386661060154438e+02	7.204231916330754757e+02	7.616849046971308326e+02	8.582638040576035792e+02	7.924501945144219235e+02	1.032840173657983541e+03	7.815322646745671591e+02	6.428320791367441416e+02	6.452627091836184263e+02	8.611190109078827390e+02	7.109211671197291480e+02	8.713543425875816411e+02	7.041382996726827059e+02	8.310424124748684562e+02	7.592576430100285734e+02	8.624135388736972345e+02	8.954645643420517445e+02	7.787106361398103900e+02	7.856862316301235296e+02	8.095500739296829806e+02	8.607983597186588440e+02	2.490929535772408485e+02	4.911287085274317974e+02	9.483989853172909079e+02	7.962500562980110317e+02	6.483682507605814180e+02	8.957643053948364695e+02	7.471106633677169384e+02	9.364251817986369133e+02	7.898642883270738366e+02	7.715052488742016976e+02	8.589364368313844125e+02	7.945193155441002091e+02	8.400878350657876581e+02	9.320644937665360885e+02	8.759295006319880486e+02	5.922562337914124555e+02	4.883129380370809258e+02	9.380363599451951586e+02	5.590654303297339993e+02	8.366554956453820751e+02	5.494172473058433752e+02	8.022737672444209238e+02	5.981588476891629398e+02	7.225941643738311768e+02
8.480055990857025563e+02	9.552124710319143333e+02	4.433043592888861895e+02	6.384873279279563576e+02	6.977643181961029768e+02	7.611975084878957887e+02	8.599076550723543733e+02	7.923689570238772149e+02	1.022766562463715672e+03	7.825285992567297626e+02	6.441959326630458236e+02	6.385592268841301120e+02	8.604175909428886371e+02	7.123990058996614607e+02	8.750059903313098175e+02	6.995826797799502401e+02	8.307973511943577023e+02	7.604013642418981362e+02	8.599564972562349112e+02	8.955959984112530492e+02	7.799648895056049014e+02	7.872476517525429927e+02	8.102698114990358818e+02	8.631068956173452307e+02	2.503143660502629757e+02	4.932041325444085942e+02	9.542078048770995338e+02	7.990527875099935500e+02	6.515011945624631835e+02	9.023201139701221791e+02	7.498817113491037389e+02	9.322931107189506292e+02	7.972816303410837691e+02	7.762445933397785893e+02	8.597059845457004030e+02	8.000098461899290214e+02	8.528925291877239943e+02	9.331354444460210971e+02	9.074196632392704487e+02	5.936788967668422856e+02	4.894418497450708969e+02	9.427723299785179734e+02	5.613094533667429005e+02	8.370613308895985938e+02	5.611081012371818133e+02	8.023965471443233355e+02	6.016269228830933571e+02	7.239207053711593289e+02
8.455206720957418156e+02	9.479022858264224851e+02	4.149740157425403595e+02	6.464881518322508782e+02	7.186812400994822383e+02	7.601683553981165460e+02	8.585213922816998320e+02	7.910579358295897237e+02	1.034838691696524620e+03	7.797407298383217267e+02	6.388350430596619844e+02	6.381811288768385566e+02	8.611334136254290570e+02	7.104647023907853054e+02	8.730085482688850789e+02	6.961004234810882281e+02	8.289320515440359713e+02	7.595553510204427994e+02	8.613234342589739754e+02	8.976629341844469536e+02	7.771870074434599474e+02	7.924088972982306132e+02	8.074181497545409911e+02	8.626179563787494544e+02	2.492549090419558979e+02	4.938798262578233675e+02	9.533548005678004529e+02	8.001564108657048564e+02	6.488866534291153130e+02	9.012292135200873417e+02	7.489633111714580309e+02	9.289847531551495194e+02	7.892884293804846720e+02	7.720501165871163494e+02	8.609148632267700805e+02	8.019768932609210879e+02	8.425420962381176651e+02	9.323974839275161912e+02	8.997766820918768644e+02	5.945854571661974433e+02	4.878910085268239527e+02	9.417894850063973990e+02	5.636554598667747769e+02	8.346411199262162199e+02	5.542566635021117918e+02	8.015697611833352312e+02	6.063478351216763258e+02	7.223191773797980204e+02
8.429448502768195794e+02	9.538673481672641401e+02	4.567538455482572317e+02	6.297573150095995516e+02	6.938618066208437085e+02	7.596470714768909147e+02	8.553136895346121946e+02	7.919632566713639790e+02	1.034676649693399668e+03	7.773385513934312030e+02	6.602650979729369283e+02	6.442151823336298548e+02	8.560848572396938607e+02	7.106816391873884413e+02	8.663170528011953593e+02	6.984174265135760606e+02	8.270883696048933871e+02	7.576696566195914784e+02	8.555780457765215488e+02	8.952142994705587853e+02	7.752675604425447773e+02	7.899977953901943692e+02	8.027115716027180952e+02	8.655781299393080417e+02	2.483737562412096622e+02	4.919297894161199451e+02	9.494243010339991997e+02	7.973773777856944207e+02	6.503474028036271193e+02	8.934437684335014183e+02	7.469421644507120845e+02	9.285256341462954879e+02	7.803125220783535951e+02	7.726228186484891012e+02	8.599583242492926729e+02	8.004825058987687498e+02	8.360806713635101914e+02	9.293540796579984544e+02	8.762535846382379532e+02	5.912326564328914174e+02	4.862351262998375319e+02	9.388410507015330495e+02	5.632283043804709450e+02	8.339514282833397374e+02	5.494275735119248338e+02	7.961697689941947829e+02	6.004328592699021101e+02	7.203567629854452434e+02
8.421699643006843417e+02	9.537540930037897624e+02	4.219418218769133091e+02	6.303480931459926069e+02	7.172228620713576674e+02	7.592251945615358864e+02	8.565516924730790151e+02	7.903331667989126572e+02	1.032489082651212811e+03	7.798059659263377625e+02	6.499619272742420435e+02	6.436463114715953679e+02	8.569341603458016152e+02	7.086834187138597372e+02	8.685457221310274463e+02	7.017850677370570338e+02	8.273062422234447695e+02	7.578220190108474981e+02	8.568542647759363717e+02	9.068813236955553521e+02	7.748953245143374033e+02	7.936973389692318506e+02	8.045282800420716285e+02	8.645394857109446320e+02	2.478670621567867158e+02	4.902391373515057467e+02	9.520347069657252632e+02	7.968793082263248380e+02	6.546420428523020973e+02	8.942088952635497208e+02	7.466116677560196422e+02	9.177093304377049208e+02	7.869031013990000929e+02	7.701488710274752520e+02	8.584593783735208490e+02	7.991172015831829185e+02	8.447330391553696245e+02	9.310767569647242681e+02	8.997766820918768644e+02	5.908077275643697703e+02	4.855158334905597712e+02	9.381613912903418395e+02	5.610271008581643173e+02	8.333842597372805585e+02	5.595091279416400312e+02	7.960794474308196413e+02	6.013626084681600332e+02	7.199307897111985994e+02
8.430278178710929069e+02	9.688832404568430547e+02	4.337708881050348282e+02	6.195452929376624525e+02	7.056233553476631641e+02	7.606579106697776069e+02	8.578631353454876489e+02	7.922185152220448572e+02	1.043561952864751220e+03	7.796936393540476047e+02	6.575508944205939770e+02	6.376628243136516403e+02	8.601071323646667679e+02	7.097547003687193410e+02	8.772599450998765178e+02	6.986311770420884386e+02	8.308990210460941626e+02	7.604344982979109773e+02	8.622872651972463700e+02	9.122845242664218404e+02	7.762839547699074956e+02	7.851136832190820769e+02	8.067164905868770575e+02	8.640423881076081898e+02	2.473829850027384509e+02	4.909011719545418373e+02	9.529070545410046407e+02	7.967955144083445020e+02	6.494732981770140441e+02	8.956608098486499330e+02	7.465746658066161672e+02	9.111871398119255900e+02	7.919316306572648045e+02	7.734797147262833050e+02	8.625914966800379489e+02	7.957085163604222089e+02	8.445676212771795690e+02	9.365248999544061235e+02	9.037467111684381962e+02	5.926830086064778698e+02	4.875964127296232959e+02	9.404270759737371463e+02	5.591563885535114196e+02	8.331836267958252620e+02	5.459226208708030299e+02	7.984939246003922335e+02	6.037901393510401249e+02	7.225034808676379043e+02
